Timestamp,pH,Dissolved Oxygen,Turbidity
2023-08-09T22:30:00.000+05:30,8.182,7.446,2.188
2023-08-09T23:00:00.000+05:30,8.173,7.412,2.142
2023-08-09T23:30:00.000+05:30,8.177,7.364,2.334
2023-08-10T00:00:00.000+05:30,8.173,7.075,1.938
2023-08-10T00:30:00.000+05:30,8.176,7.406,2.316
2023-08-10T01:00:00.000+05:30,8.181,7.193,2.042
2023-08-10T01:30:00.000+05:30,8.171,7.323,2.154
2023-08-10T02:00:00.000+05:30,8.169,6.339,1.892
2023-08-10T02:30:00.000+05:30,8.17,7.064,2.425
2023-08-10T03:00:00.000+05:30,8.17,7.307,4.12
2023-08-10T03:30:00.000+05:30,8.163,7.578,1.649
2023-08-10T04:00:00.000+05:30,8.165,7.571,1.58
2023-08-10T04:30:00.000+05:30,8.168,7.333,5.209
2023-08-10T05:00:00.000+05:30,8.167,7.03,1.628
2023-08-10T05:30:00.000+05:30,8.175,7.018,5.602
2023-08-10T06:00:00.000+05:30,8.178,7.254,3.67
2023-08-10T06:30:00.000+05:30,8.163,6.788,5.727
2023-08-10T07:00:00.000+05:30,8.16,7.154,1.588
2023-08-10T07:30:00.000+05:30,8.165,7.076,1.787
2023-08-10T08:00:00.000+05:30,8.168,6.03,4.554
2023-08-10T08:30:00.000+05:30,8.165,7.105,1.697
2023-08-10T09:00:00.000+05:30,8.163,6.987,1.832
2023-08-10T09:30:00.000+05:30,8.162,7.271,1.883
2023-08-10T10:00:00.000+05:30,8.158,6.724,1.877
2023-08-10T10:30:00.000+05:30,8.166,7.24,2.078
2023-08-10T11:00:00.000+05:30,8.159,6.994,1.823
2023-08-10T11:30:00.000+05:30,8.161,7.581,1.826
2023-08-10T12:00:00.000+05:30,8.159,7.61,1.681
2023-08-10T12:30:00.000+05:30,8.161,7.695,1.553
2023-08-10T13:00:00.000+05:30,8.158,7.698,1.662
2023-08-10T13:30:00.000+05:30,8.157,7.708,1.864
2023-08-10T14:00:00.000+05:30,8.155,7.729,2.002
2023-08-10T14:30:00.000+05:30,8.158,7.756,1.918
2023-08-10T15:00:00.000+05:30,8.158,7.821,2.249
2023-08-10T15:30:00.000+05:30,8.158,7.891,2.507
2023-08-10T16:00:00.000+05:30,8.158,7.935,2.543
2023-08-10T16:30:00.000+05:30,8.161,7.899,2.681
2023-08-10T17:00:00.000+05:30,8.157,7.945,2.675
2023-08-10T17:30:00.000+05:30,8.158,7.911,2.78
2023-08-10T18:00:00.000+05:30,8.155,7.922,2.674
2023-08-10T18:30:00.000+05:30,8.159,7.192,2.78
2023-08-10T19:00:00.000+05:30,8.157,7.486,2.439
2023-08-10T19:30:00.000+05:30,8.157,7.606,3.575
2023-08-10T20:00:00.000+05:30,8.154,6.964,3.26
2023-08-10T20:30:00.000+05:30,8.16,7.165,3.364
2023-08-10T21:00:00.000+05:30,8.154,7.431,2.691
2023-08-10T21:30:00.000+05:30,8.161,7.426,2.835
2023-08-10T22:00:00.000+05:30,8.167,5.623,3.488
2023-08-10T22:30:00.000+05:30,8.172,7.364,2.253
2023-08-10T23:00:00.000+05:30,8.173,6.582,1.926
2023-08-10T23:30:00.000+05:30,8.168,7.515,2.094
2023-08-11T00:00:00.000+05:30,8.159,6.748,3.694
2023-08-11T00:30:00.000+05:30,8.164,6.861,2.06
2023-08-11T01:00:00.000+05:30,8.164,6.611,1.592
2023-08-11T01:30:00.000+05:30,8.166,7.258,1.897
2023-08-11T02:00:00.000+05:30,8.164,7.146,1.841
2023-08-11T02:30:00.000+05:30,8.163,6.999,1.922
2023-08-11T03:00:00.000+05:30,8.16,7.05,1.54
2023-08-11T03:30:00.000+05:30,8.164,7.138,1.81
2023-08-11T04:00:00.000+05:30,8.161,7.103,1.646
2023-08-11T04:30:00.000+05:30,8.165,7.15,1.638
2023-08-11T05:00:00.000+05:30,8.164,7.113,1.372
2023-08-11T05:30:00.000+05:30,8.168,7.012,1.309
2023-08-11T06:00:00.000+05:30,8.168,6.872,1.396
2023-08-11T06:30:00.000+05:30,8.171,6.8,1.664
2023-08-11T07:00:00.000+05:30,8.185,6.891,1.765
2023-08-11T07:30:00.000+05:30,8.17,6.81,3.731
2023-08-11T08:00:00.000+05:30,8.165,6.935,1.364
2023-08-11T08:30:00.000+05:30,8.168,6.816,2.076
2023-08-11T09:00:00.000+05:30,8.16,6.968,1.365
2023-08-11T09:30:00.000+05:30,8.161,6.716,1.917
2023-08-11T10:00:00.000+05:30,8.162,6.861,2.429
2023-08-11T10:30:00.000+05:30,8.165,7.117,1.91
2023-08-11T11:00:00.000+05:30,8.177,7.392,2.073
2023-08-11T11:30:00.000+05:30,8.176,7.744,1.767
2023-08-11T12:00:00.000+05:30,8.17,7.524,1.424
2023-08-11T12:30:00.000+05:30,8.168,7.376,1.505
2023-08-11T13:00:00.000+05:30,8.169,7.549,1.517
2023-08-11T13:30:00.000+05:30,8.169,7.492,1.528
2023-08-11T14:00:00.000+05:30,8.165,7.562,1.679
2023-08-11T14:30:00.000+05:30,8.162,7.624,1.925
2023-08-11T15:00:00.000+05:30,8.148,7.642,2.179
2023-08-11T15:30:00.000+05:30,8.148,7.667,2.292
2023-08-11T16:00:00.000+05:30,8.147,7.801,2.552
2023-08-11T16:30:00.000+05:30,8.147,7.772,2.646
2023-08-11T17:00:00.000+05:30,8.145,7.802,2.595
2023-08-11T17:30:00.000+05:30,8.145,7.651,4.041
2023-08-11T18:00:00.000+05:30,8.139,7.624,4.162
2023-08-11T18:30:00.000+05:30,8.143,7.536,3.614
2023-08-11T19:00:00.000+05:30,8.144,7.491,3.227
2023-08-11T19:30:00.000+05:30,8.152,7.174,3.562
2023-08-11T20:00:00.000+05:30,8.149,7.138,2.333
2023-08-11T20:30:00.000+05:30,8.167,7.617,1.967
2023-08-11T21:00:00.000+05:30,8.163,7.508,1.639
2023-08-11T21:30:00.000+05:30,8.168,7.648,1.769
2023-08-11T22:00:00.000+05:30,8.171,7.479,1.547
2023-08-11T22:30:00.000+05:30,8.168,7.633,1.557
2023-08-11T23:00:00.000+05:30,8.18,7.595,1.365
2023-08-11T23:30:00.000+05:30,8.171,7.322,1.324
2023-08-12T00:00:00.000+05:30,8.183,7.423,1.342
2023-08-12T00:30:00.000+05:30,8.174,6.982,1.231
2023-08-12T01:00:00.000+05:30,8.171,6.688,1.079
2023-08-12T01:30:00.000+05:30,8.179,6.849,1.442
2023-08-12T02:00:00.000+05:30,8.178,5.975,1.11
2023-08-12T02:30:00.000+05:30,8.177,6.985,1.355
2023-08-12T03:00:00.000+05:30,8.174,5.552,1.359
2023-08-12T03:30:00.000+05:30,8.173,6.816,1.62
2023-08-12T04:00:00.000+05:30,8.172,6.648,1.92
2023-08-12T04:30:00.000+05:30,8.169,6.872,1.839
2023-08-12T05:00:00.000+05:30,8.167,5.863,1.948
2023-08-12T05:30:00.000+05:30,8.165,6.879,2.955
2023-08-12T06:00:00.000+05:30,8.16,5.664,1.843
2023-08-12T06:30:00.000+05:30,8.163,6.783,2.208
2023-08-12T07:00:00.000+05:30,8.16,6.983,2.437
2023-08-12T07:30:00.000+05:30,8.157,6.95,1.471
2023-08-12T08:00:00.000+05:30,8.161,6.989,1.769
2023-08-12T08:30:00.000+05:30,8.159,7.013,1.235
2023-08-12T09:00:00.000+05:30,8.158,6.432,1.208
2023-08-12T09:30:00.000+05:30,8.15,6.855,1.156
2023-08-12T10:00:00.000+05:30,8.153,7.014,1.222
2023-08-12T10:30:00.000+05:30,8.158,6.928,1.471
2023-08-12T11:00:00.000+05:30,8.156,7.128,1.236
2023-08-12T11:30:00.000+05:30,8.159,7.416,1.66
2023-08-12T12:00:00.000+05:30,8.158,7.351,1.603
2023-08-12T12:30:00.000+05:30,8.157,7.423,1.703
2023-08-12T13:00:00.000+05:30,8.15,7.477,1.629
2023-08-12T13:30:00.000+05:30,8.156,7.429,1.578
2023-08-12T14:00:00.000+05:30,8.158,7.453,1.668
2023-08-12T14:30:00.000+05:30,8.156,7.553,1.671
2023-08-12T15:00:00.000+05:30,8.154,7.553,1.673
2023-08-12T15:30:00.000+05:30,8.155,7.609,2.055
2023-08-12T16:00:00.000+05:30,8.145,7.635,2.125
2023-08-12T16:30:00.000+05:30,8.14,7.648,2.359
2023-08-12T17:00:00.000+05:30,8.133,7.641,2.317
2023-08-12T17:30:00.000+05:30,8.137,7.563,2.515
2023-08-12T18:00:00.000+05:30,8.133,7.581,2.411
2023-08-12T18:30:00.000+05:30,8.135,7.572,2.669
2023-08-12T19:00:00.000+05:30,8.131,7.495,2.396
2023-08-12T19:30:00.000+05:30,8.137,7.458,2.515
2023-08-12T20:00:00.000+05:30,8.133,7.251,2.355
2023-08-12T20:30:00.000+05:30,8.143,7.381,2.433
2023-08-12T21:00:00.000+05:30,8.15,7.286,1.697
2023-08-12T21:30:00.000+05:30,8.166,7.286,1.262
2023-08-12T22:00:00.000+05:30,8.159,7.005,1.407
2023-08-12T22:30:00.000+05:30,8.166,7.121,1.2
2023-08-12T23:00:00.000+05:30,8.158,7.17,1.391
2023-08-12T23:30:00.000+05:30,8.165,7.281,1.56
2023-08-13T00:00:00.000+05:30,8.16,7.123,1.458
2023-08-13T00:30:00.000+05:30,8.165,6.985,1.303
2023-08-13T01:00:00.000+05:30,8.163,6.484,1.202
2023-08-13T01:30:00.000+05:30,8.174,6.656,1.48
2023-08-13T02:00:00.000+05:30,8.171,5.298,1.08
2023-08-13T02:30:00.000+05:30,8.169,6.587,1.1
2023-08-13T03:00:00.000+05:30,8.165,5.976,1.226
2023-08-13T03:30:00.000+05:30,8.165,6.544,1.532
2023-08-13T04:00:00.000+05:30,8.167,5.455,2.54
2023-08-13T04:30:00.000+05:30,8.165,6.228,1.662
2023-08-13T05:00:00.000+05:30,8.165,6.906,1.498
2023-08-13T05:30:00.000+05:30,8.167,6.607,3.229
2023-08-13T06:00:00.000+05:30,8.159,6.702,1.72
2023-08-13T06:30:00.000+05:30,8.16,6.397,1.671
2023-08-13T07:00:00.000+05:30,8.16,6.01,1.443
2023-08-13T07:30:00.000+05:30,8.153,6.457,1.534
2023-08-13T08:00:00.000+05:30,8.147,6.788,1.316
2023-08-13T08:30:00.000+05:30,8.148,6.843,1.396
2023-08-13T09:00:00.000+05:30,8.152,6.887,1.288
2023-08-13T09:30:00.000+05:30,8.153,6.831,1.725
2023-08-13T10:00:00.000+05:30,8.147,6.938,1.221
2023-08-13T10:30:00.000+05:30,8.144,6.823,1.482
2023-08-13T11:00:00.000+05:30,8.144,7.064,1.637
2023-08-13T11:30:00.000+05:30,8.145,7.09,1.691
2023-08-13T12:00:00.000+05:30,8.144,7.093,1.538
2023-08-13T12:30:00.000+05:30,8.142,7.214,1.593
2023-08-13T13:00:00.000+05:30,8.143,7.268,1.644
2023-08-13T13:30:00.000+05:30,8.155,7.59,1.604
2023-08-13T14:00:00.000+05:30,8.147,7.453,1.45
2023-08-13T14:30:00.000+05:30,8.15,7.515,1.512
2023-08-13T15:00:00.000+05:30,8.147,7.411,1.523
2023-08-13T15:30:00.000+05:30,8.14,7.422,1.659
2023-08-13T16:00:00.000+05:30,8.135,7.48,2.093
2023-08-13T16:30:00.000+05:30,8.132,7.584,2.34
2023-08-13T17:00:00.000+05:30,8.128,7.564,2.645
2023-08-13T17:30:00.000+05:30,8.124,7.569,2.418
2023-08-13T18:00:00.000+05:30,8.133,7.284,2.381
2023-08-13T18:30:00.000+05:30,8.131,7.436,2.661
2023-08-13T19:00:00.000+05:30,8.128,7.48,2.489
2023-08-13T19:30:00.000+05:30,8.125,7.36,2.452
2023-08-13T20:00:00.000+05:30,8.121,7.363,2.569
2023-08-13T20:30:00.000+05:30,8.122,7.363,2.179
2023-08-13T21:00:00.000+05:30,8.137,6.409,2.183
2023-08-13T21:30:00.000+05:30,8.129,6.92,2.252
2023-08-13T22:00:00.000+05:30,8.126,7.006,2.553
2023-08-13T22:30:00.000+05:30,8.131,6.946,2.585
2023-08-13T23:00:00.000+05:30,8.132,5.22,1.997
2023-08-13T23:30:00.000+05:30,8.13,6.908,1.994
2023-08-14T00:00:00.000+05:30,8.126,7.059,2.699
2023-08-14T00:30:00.000+05:30,8.132,6.655,2.068
2023-08-14T01:00:00.000+05:30,8.134,7.269,1.771
2023-08-14T01:30:00.000+05:30,8.149,6.648,2.396
2023-08-14T02:00:00.000+05:30,8.14,7.087,3.01
2023-08-14T02:30:00.000+05:30,8.144,6.546,1.695
2023-08-14T03:00:00.000+05:30,8.142,3.806,2.769
2023-08-14T03:30:00.000+05:30,8.15,6.684,1.867
2023-08-14T04:00:00.000+05:30,8.155,7.032,1.713
2023-08-14T04:30:00.000+05:30,8.146,6.903,1.828
2023-08-14T05:00:00.000+05:30,8.138,4.698,2.11
